199901,58.22,100.12,150.69,199.96,270.8,334.9,424.37,528.04,649.9,784.33,975.03,1225.15,1577.66,2064.39,2770.99,3988.22,5747.5,9703.7,22384.54,343658.06
199902,55.55,93.52,142.54,188.64,242.85,306.32,388.84,486.03,593.85,722.85,925.71,1168.32,1494.34,1987.3,2725.04,4014.66,5658.28,9686.03,21774.32,328707.5
199903,53.7,93.42,135.41,183.13,238.31,309.64,399.73,494.22,594.89,750.93,950.48,1171.13,1543.59,2017.46,2703.6,3954.83,6098.12,10362.13,21410.13,362322.75
199904,56.77,103.29,160.85,216,273.3,344.65,442.97,560.65,659.51,809.36,1031.09,1307.13,1699.29,2247.49,2958.55,4298.48,6576.29,10765.63,24504.28,345127.78
199905,57.76,107.2,159.49,221.39,297.6,367.79,469.76,579.42,684.9,845.44,1055.37,1304.95,1682.44,2281.58,2981.68,4342.79,6759.4,10646.28,24092.03,332709.09
199906,58.87,103.74,158.96,231.02,318.62,396.74,487.6,604.61,720.33,899.5,1098.6,1364.69,1763.39,2324.29,3084.9,4430.6,6749.28,10723.49,24920.06,369722.22
199907,61.88,108.04,162.6,229.39,312.55,387.67,482.76,591.88,708.8,879.24,1085.96,1375.67,1803.24,2295.69,3078.56,4346.37,6515.62,11004.36,23101.6,356634.69
199908,55.41,104.45,152.13,214.77,294.66,370.75,449.59,562.91,684.49,853.02,1016.43,1305.29,1653.5,2173.67,2960.51,4068.29,6494.94,10593.75,23268.29,367472.78
199909,49.48,99.77,149.11,208.64,280.38,365.23,446.47,554.43,660.05,838.43,1005.8,1237.96,1612.88,2089.57,2859.2,3851.94,6031.09,10097,22756.21,387922.03
199910,46.84,89.51,140.95,194.09,262.03,330.64,417.14,516.65,637.71,792.35,990.87,1231.34,1598.34,2123.81,2840.45,3926.1,6186.79,10111.82,24178.18,444121.88
199911,50.03,94.22,138.09,194.2,263.75,335.78,422.92,526.06,642.27,806,997.55,1242.86,1641.46,2154.53,2809.42,4026.11,6549.98,10177.93,25484.86,426504.47
199912,49.98,93.47,140.15,191.21,265.55,348.46,442.03,529.13,664.47,837.63,1047.75,1285.68,1676.36,2143.63,2939.66,4276.09,6617.29,10314.82,27867.25,507216.66
200001,53.53,95.65,139.54,189.04,253.38,330.55,410.25,507.74,623.73,799.28,986.95,1205.58,1578.18,2003.4,2767,4124.07,6133.99,9852.42,25078.73,437976.25
200002,54.97,94.43,136.4,185.92,247.65,318.99,415.35,511.02,635.3,765.07,935.47,1169.14,1454.45,1886.07,2740.67,3950.84,5757.18,9278.64,24630.72,433879.19
200003,48.71,95.93,145.16,198.05,259.02,347.69,430.54,536.62,681.09,878.25,1075.02,1384.3,1724.58,2203.74,3105.15,4467.71,6732.37,10440.57,28482.35,512832.94
200004,49.17,90.06,136.99,188.52,258.78,341.34,438.69,547.16,707.57,891.34,1092.44,1333.8,1701.73,2214.57,3254.59,4534.08,6809.81,10726.38,27743.99,518187.81
200005,48.98,91.74,133.33,196.05,257.83,339.41,434.85,561.99,710.05,882.28,1097.4,1380.21,1764.83,2298.27,3260.14,4589.12,6902.79,11308.91,27960.13,521259.88
200006,52.47,87.12,132.74,199.3,269.04,351.37,453.36,564.35,715.92,904.1,1101.77,1382.18,1737.18,2274.2,3141.68,4380.65,6666.96,10786.83,25762.98,524351.56
200007,53.26,86.53,136.19,199.59,271.02,346.91,457.71,580.06,716.57,900.4,1130.24,1414.04,1768.05,2288.54,3129.49,4457.35,6605.01,10760.55,24248.53,508893.09
200008,55.09,90.18,140.35,209.73,279.9,361.27,483.56,600.38,753.79,976.78,1163.51,1473.25,1862.76,2368.14,3311.19,4845.24,7169.75,11540.18,27277.65,581098.88
200009,48.33,89.02,133.69,197.23,266.13,358.62,467.28,604.58,735.58,954.52,1181.64,1469.36,1883.15,2375.88,3214.93,4846.43,6994.45,11897.97,27110.6,571614
200010,46.19,83.18,126.51,189.07,252.6,338.53,451.83,595.8,743.74,941.63,1180.4,1447.36,1897.8,2394.78,3267.57,4816.88,7243.66,11618.44,26466.62,543126.19
200011,41.87,76.23,124.84,183.19,245.7,337.44,433.4,560.35,725.98,914.06,1119.71,1451.38,1859.8,2398.32,3219.83,4725.92,6872.63,11776.07,27152.06,491105
200012,38.02,82.29,126.11,193.83,259.72,370.33,478.93,621.34,800.91,989.61,1220.26,1583.32,2043.46,2588.35,3490.61,5105.33,7275.23,12687.08,28333.61,475003.19
200101,54.71,96.44,147.9,224.81,300.12,398.86,513.23,657.19,844.49,1058.41,1291.87,1657.69,2023.64,2575.7,3624.43,5185.12,7649.33,12452.88,28433.06,455606.69
200102,49.91,97.27,151.53,229.55,295.71,392.45,522.17,656.51,821.23,1025.85,1267.89,1603.3,1993.41,2579.58,3564.95,5073.26,7349.67,12542.98,29149.74,460759.28
200103,47.29,88.79,144.46,216.27,288.03,381.38,493.45,628,818.83,1010.99,1258.86,1550.51,1955.45,2514,3368.69,4859.92,7146.81,12188.53,28193.95,415792.41
200104,46.31,94.1,151.22,232.54,320.56,415.64,535.06,659.93,869.5,1080.91,1321.34,1680.79,2126.85,2756.48,3694.35,5329.01,7581.46,12926.76,29765.07,482051.94
